"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot"
"617","SW1N-202","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"618","SW1N-8","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"619","SW1N-9","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"620","SW1N-4048","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"621","SW1N-4148","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"622","SW1N-4240","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"623","SW1N-4241","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"624","SW1N-4242","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"625","SW1N-4243","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"626","SW1N-4244","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"627","SW1N-4245","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"628","SW1N-4246","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"629","SW1N-4247","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"630","SW1N-4248","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"631","SW1N-4249","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"632","SW1N-UNLINK","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"633","SW1N-STATUS","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"634","SW1N-ECHO","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"638","SV4K-202","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"639","SV4K-8","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"640","SV4K-9","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"641","SV4K-4048","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"642","SV4K-4148","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"643","SV4K-4240","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"644","SV4K-4241","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"645","SV4K-4242","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"646","SV4K-4243","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"647","SV4K-4244","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"648","SV4K-4245","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"649","SV4K-4246","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"650","SV4K-4247","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"651","SV4K-4248","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"652","SV4K-4249","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"653","SV4K-STATUS","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"654","SV4K-UNLINK","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"655","SV4K-ECHO","438.90000","431.30000","D-Digital","Mid","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"659","SZ7DAK-202","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"660","SZ7DAK-8","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"661","SZ7DAK-9","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"662","SZ7DAK-4048","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"663","SZ7DAK-4148","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"664","SZ7DAK-4240","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"665","SZ7DAK-4241","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"666","SZ7DAK-4242","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"667","SZ7DAK-4243","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"668","SZ7DAK-4244","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"669","SZ7DAK-4245","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"670","SZ7DAK-4246","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"671","SZ7DAK-4247","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"672","SZ7DAK-4248","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"673","SZ7DAK-4249","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"674","SZ7DAK-STATUS","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"675","SZ7DAK-UNLINK","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"676","SZ7DAK-ECHO","438.96250","431.36250","D-Digital","Mid","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"679","SZ7DAK1-202","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"680","SZ7DAK1-8","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"681","SZ7DAK1-9","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"682","SZ7DAK1-4048","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"683","SZ7DAK1-4148","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"684","SZ7DAK1-4240","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"685","SZ7DAK1-4241","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"686","SZ7DAK1-4242","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"687","SZ7DAK1-4243","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"688","SZ7DAK1-4244","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"689","SZ7DAK1-4245","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"690","SZ7DAK1-4246","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"691","SZ7DAK1-4247","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"692","SZ7DAK1-4248","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"693","SZ7DAK1-4249","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"694","SZ7DAK1-STATUS","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"695","SZ7DAK1-UNLINK","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"696","SZ7DAK1-ECHO","439.31250","431.71250","D-Digital","Mid","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"699","SW2J-202","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"700","SW2J-8","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"701","SW2J-9","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"702","SW2J-4048","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"703","SW2J-4248","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"704","SW2J-4240","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"705","SW2J-4241","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"706","SW2J-4242","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"707","SW2J-4243","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"708","SW2J-4244","439.30000","431.70000","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
